date,product,role,long_oi,short_oi,net_oi,long_trade,short_trade,net_trade
2019-07-12,小型臺指,自營商,14300,7950,6350,6978,7150,-172
2019-07-12,臺股期貨,外資,76445,34038,42407,45069,46918,-1849
2019-07-12,臺股期貨,投信,3961,25781,-21820,3730,3648,82
2019-07-12,臺股期貨,自營商,11185,14934,-3749,15291,14029,1262
2019-07-15,小型臺指,外資,2918,4658,-1740,35198,35138,60
2019-07-15,小型臺指,投信,162,0,162,30,28,2
2019-07-15,小型臺指,自營商,17295,9458,7837,15261,13782,1479
2019-07-15,臺股期貨,外資,73279,32076,41203,82548,83737,-1189
2019-07-15,臺股期貨,投信,4034,25790,-21756,16534,16470,64
2019-07-15,臺股期貨,自營商,12130,15031,-2901,22127,21277,850
2019-07-16,小型臺指,外資,3048,5495,-2447,26400,27211,-811
2019-07-16,小型臺指,投信,163,0,163,133,132,1
2019-07-16,小型臺指,自營商,16524,6951,9573,8621,8101,520
2019-07-16,臺股期貨,外資,70778,34917,35861,68274,73590,-5316
2019-07-16,臺股期貨,投信,4037,23992,-19955,10047,8246,1801
2019-07-16,臺股期貨,自營商,10886,13508,-2622,21088,20505,583
2019-07-17,小型臺指,外資,59,1268,-1209,33583,38490,-4907
2019-07-17,小型臺指,投信,164,0,164,1,0,1
2019-07-17,小型臺指,自營商,6538,6866,-328,11303,14808,-3505
2019-07-17,臺股期貨,外資,54137,21456,32681,53305,53051,254
2019-07-17,臺股期貨,投信,4044,24006,-19962,39,46,-7
2019-07-17,臺股期貨,自營商,5897,11690,-5793,20098,23849,-3751
2019-07-18,小型臺指,外資,2451,424,2027,25086,21982,3104
2019-07-18,小型臺指,投信,158,0,158,0,6,-6
2019-07-18,小型臺指,自營商,6741,6392,349,5912,5195,717
2019-07-18,臺股期貨,外資,59237,20543,38694,37191,31145,6046
2019-07-18,臺股期貨,投信,3562,24206,-20644,15,697,-682
2019-07-18,臺股期貨,自營商,5907,12560,-6653,6657,7527,-870
2019-07-19,小型臺指,外資,3746,340,3406,33822,32367,1455
2019-07-19,小型臺指,投信,162,0,162,4,0,4
2019-07-19,小型臺指,自營商,6113,7828,-1715,11751,12923,-1172
2019-07-19,臺股期貨,外資,60918,19801,41117,47037,44633,2404
2019-07-19,臺股期貨,投信,3658,26323,-22665,112,2133,-2021
2019-07-19,臺股期貨,自營商,5835,12449,-6614,13727,13911,-184
2019-07-22,小型臺指,外資,6440,300,6140,27481,24751,2730
2019-07-22,小型臺指,投信,162,0,162,0,0,0
2019-07-22,小型臺指,自營商,7358,5102,2256,12190,7899,4291
2019-07-22,臺股期貨,外資,64924,19520,45404,38613,34325,4288
2019-07-22,臺股期貨,投信,3640,27217,-23577,9,921,-912
2019-07-22,臺股期貨,自營商,7442,12421,-4979,11358,9803,1555
2019-07-23,小型臺指,外資,3295,435,2860,24126,27410,-3284
2019-07-23,小型臺指,投信,129,0,129,0,33,-33
2019-07-23,小型臺指,自營商,7604,5220,2384,9001,8873,128
2019-07-23,臺股期貨,外資,61878,17444,44434,33513,34482,-969
2019-07-23,臺股期貨,投信,3623,27217,-23594,17,34,-17
2019-07-23,臺股期貨,自營商,7731,12602,-4871,9699,9591,108
2019-07-24,小型臺指,外資,2465,1254,1211,22142,23827,-1685
2019-07-24,小型臺指,投信,140,0,140,11,0,11
2019-07-24,小型臺指,自營商,7167,5275,1892,7624,7926,-302
2019-07-24,臺股期貨,外資,60605,16451,44154,31633,31913,-280
2019-07-24,臺股期貨,投信,3900,27217,-23317,287,10,277
2019-07-24,臺股期貨,自營商,6369,11649,-5280,9530,9957,-427
2019-07-25,小型臺指,外資,2666,653,2013,25773,24971,802
2019-07-25,小型臺指,投信,140,0,140,0,0,0
2019-07-25,小型臺指,自營商,8059,5084,2975,7064,5981,1083
2019-07-25,臺股期貨,外資,59907,16783,43124,31756,32786,-1030
2019-07-25,臺股期貨,投信,3697,27212,-23515,16,214,-198
2019-07-25,臺股期貨,自營商,7762,10546,-2784,9039,6543,2496
2019-07-26,小型臺指,外資,605,4371,-3766,19638,25457,-5819
2019-07-26,小型臺指,投信,148,0,148,8,0,8
2019-07-26,小型臺指,自營商,7696,5759,1937,4421,5171,-750
2019-07-26,臺股期貨,外資,57984,17432,40552,28983,31545,-2562
2019-07-26,臺股期貨,投信,3509,27217,-23708,35,228,-193
2019-07-26,臺股期貨,自營商,8522,11596,-3074,5932,6294,-362
2019-07-29,小型臺指,外資,523,4379,-3856,23863,23969,-106
2019-07-29,小型臺指,投信,148,0,148,0,0,0
2019-07-29,小型臺指,自營商,8140,5248,2892,9618,8663,955
2019-07-29,臺股期貨,外資,59916,19405,40511,36071,36108,-37
2019-07-29,臺股期貨,投信,3500,27217,-23717,1,10,-9
2019-07-29,臺股期貨,自營商,8958,12089,-3131,8180,8237,-57
2019-07-30,小型臺指,外資,205,6689,-6484,25503,28131,-2628
2019-07-30,小型臺指,投信,148,0,148,0,0,0
2019-07-30,小型臺指,自營商,6860,6992,-132,8226,11154,-2928
2019-07-30,臺股期貨,外資,59016,22537,36479,35238,39270,-4032
2019-07-30,臺股期貨,投信,3508,27224,-23716,10,9,1
2019-07-30,臺股期貨,自營商,7241,12194,-4953,9690,11536,-1846
2019-07-31,小型臺指,外資,1068,7754,-6686,34898,35260,-362
2019-07-31,小型臺指,投信,149,0,149,1,0,1
2019-07-31,小型臺指,自營商,6643,6203,440,13049,12341,708
2019-07-31,臺股期貨,外資,59409,22002,37407,48362,47434,928
2019-07-31,臺股期貨,投信,3542,27236,-23694,46,24,22
2019-07-31,臺股期貨,自營商,6074,9760,-3686,16893,15626,1267
2019-08-01,小型臺指,外資,426,11231,-10805,39317,43436,-4119
2019-08-01,小型臺指,投信,149,0,149,0,0,0
2019-08-01,小型臺指,自營商,7398,7167,231,11803,11844,-41
2019-08-01,臺股期貨,外資,57735,25172,32563,56549,61397,-4848
2019-08-01,臺股期貨,投信,3512,26984,-23472,300,78,222
2019-08-01,臺股期貨,自營商,6731,9566,-2835,12460,11651,809
2019-08-02,小型臺指,外資,108,16902,-16794,61613,67602,-5989
2019-08-02,小型臺指,投信,149,0,149,0,0,0
2019-08-02,小型臺指,自營商,10432,10525,-93,17669,18037,-368
2019-08-02,臺股期貨,外資,60475,31296,29179,85042,88426,-3384
2019-08-02,臺股期貨,投信,3482,27423,-23941,4,473,-469
2019-08-02,臺股期貨,自營商,7396,9442,-2046,19845,19045,800
2019-08-05,小型臺指,外資,254,10905,-10651,59618,58267,1351
2019-08-05,小型臺指,投信,149,0,149,1,1,0
2019-08-05,小型臺指,自營商,7856,9589,-1733,14300,15016,-716
2019-08-05,臺股期貨,外資,62645,33491,29154,81782,80609,1173
2019-08-05,臺股期貨,投信,3502,25579,-22077,1938,74,1864
2019-08-05,臺股期貨,自營商,8649,12082,-3433,18185,19803,-1618
2019-08-06,小型臺指,外資,603,9744,-9141,92253,90663,1590
2019-08-06,小型臺指,投信,149,0,149,0,0,0
2019-08-06,小型臺指,自營商,9165,9100,65,31942,30216,1726
2019-08-06,臺股期貨,外資,59897,30913,28984,108369,108559,-190
2019-08-06,臺股期貨,投信,3497,25251,-21754,345,22,323
2019-08-06,臺股期貨,自營商,9215,11268,-2053,28977,27579,1398
2019-08-07,小型臺指,外資,1970,9636,-7666,51286,49679,1607
2019-08-07,小型臺指,投信,148,0,148,0,1,-1
2019-08-07,小型臺指,自營商,9630,7963,1667,18957,17406,1551
2019-08-07,臺股期貨,外資,62697,29641,33056,69194,65146,4048
2019-08-07,臺股期貨,投信,3487,24796,-21309,525,80,445
2019-08-07,臺股期貨,自營商,8916,10917,-2001,18039,17987,52
2019-08-08,小型臺指,外資,3167,8013,-4846,73262,70446,2816
2019-08-08,小型臺指,投信,141,0,141,2,9,-7
2019-08-08,小型臺指,自營商,12474,9871,2603,20254,19318,936
2019-08-08,臺股期貨,外資,62967,28604,34363,84616,83308,1308
2019-08-08,臺股期貨,投信,3617,24747,-21130,179,0,179
2019-08-08,臺股期貨,自營商,9144,10772,-1628,18735,18362,373
2019-08-12,小型臺指,外資,3683,7384,-3701,39146,38001,1145
2019-08-12,小型臺指,投信,149,0,149,9,1,8
2019-08-12,小型臺指,自營商,13949,12761,1188,11983,13306,-1323
2019-08-12,臺股期貨,外資,63157,29226,33931,44393,44825,-432
2019-08-12,臺股期貨,投信,3703,24747,-21044,96,10,86
2019-08-12,臺股期貨,自營商,9351,11176,-1825,11415,11635,-220
2019-08-13,小型臺指,外資,2499,8167,-5668,45382,47433,-2051
2019-08-13,小型臺指,投信,150,0,150,1,0,1
2019-08-13,小型臺指,自營商,13620,13706,-86,13108,14278,-1170
2019-08-13,臺股期貨,外資,63516,27454,36062,56312,54160,2152
2019-08-13,臺股期貨,投信,3699,24812,-21113,109,178,-69
2019-08-13,臺股期貨,自營商,8818,12938,-4120,13607,15928,-2321
2019-08-14,小型臺指,外資,3758,7402,-3644,57557,55521,2036
2019-08-14,小型臺指,投信,151,0,151,1,0,1
2019-08-14,小型臺指,自營商,12230,12553,-323,20881,20958,-77
2019-08-14,臺股期貨,外資,63983,26541,37442,71973,70593,1380
2019-08-14,臺股期貨,投信,3681,26191,-22510,41,1438,-1397
2019-08-14,臺股期貨,自營商,8365,12839,-4474,21932,22333,-401
2019-08-15,小型臺指,外資,680,9236,-8556,63408,68396,-4988
2019-08-15,小型臺指,投信,151,0,151,0,0,0
2019-08-15,小型臺指,自營商,10276,12863,-2587,14938,17202,-2264
2019-08-15,臺股期貨,外資,69441,30149,39292,78894,77025,1869
2019-08-15,臺股期貨,投信,3718,27270,-23552,84,1125,-1041
2019-08-15,臺股期貨,自營商,8053,14544,-6491,16930,18947,-2017
2019-08-16,小型臺指,外資,4690,2959,1731,81049,75578,5471
2019-08-16,小型臺指,投信,148,0,148,0,3,-3
2019-08-16,小型臺指,自營商,10931,10382,549,17663,14963,2700
2019-08-16,臺股期貨,外資,67784,29142,38642,105813,105259,554
2019-08-16,臺股期貨,投信,3759,26517,-22758,6623,5829,794
2019-08-16,臺股期貨,自營商,6156,11877,-5721,23984,23105,879
2019-08-19,小型臺指,外資,5346,3773,1573,40173,40331,-158
2019-08-19,小型臺指,投信,148,0,148,39,39,0
2019-08-19,小型臺指,自營商,12652,10334,2318,11425,10364,1061
2019-08-19,臺股期貨,外資,68786,30144,38642,85239,85239,0
2019-08-19,臺股期貨,投信,3793,26483,-22690,16064,15996,68
2019-08-19,臺股期貨,自營商,6761,11986,-5225,17334,16661,673
2019-08-20,小型臺指,外資,6721,3966,2755,33326,32144,1182
2019-08-20,小型臺指,投信,132,0,132,93,109,-16
2019-08-20,小型臺指,自營商,13551,9882,3669,10704,9745,959
2019-08-20,臺股期貨,外資,71840,30057,41783,73159,70018,3141
2019-08-20,臺股期貨,投信,3796,26233,-22437,7873,7620,253
2019-08-20,臺股期貨,自營商,6618,14407,-7789,17552,20018,-2466
2019-08-21,小型臺指,外資,5506,362,5144,33103,31505,1598
2019-08-21,小型臺指,投信,131,0,131,0,1,-1
2019-08-21,小型臺指,自營商,7155,9246,-2091,12053,12100,-47
2019-08-21,臺股期貨,外資,62266,20044,42222,56535,52850,3685
2019-08-21,臺股期貨,投信,3793,26507,-22714,451,728,-277
2019-08-21,臺股期貨,自營商,5485,10659,-5174,18051,19940,-1889
2019-08-22,小型臺指,外資,2201,1056,1145,33838,37837,-3999
2019-08-22,小型臺指,投信,131,0,131,0,0,0
2019-08-22,小型臺指,自營商,7198,9777,-2579,9833,10105,-272
2019-08-22,臺股期貨,外資,60716,22783,37933,44782,49071,-4289
2019-08-22,臺股期貨,投信,3835,25348,-21513,1242,41,1201
2019-08-22,臺股期貨,自營商,6092,10399,-4307,12398,11585,813
2019-08-23,小型臺指,外資,2191,1794,397,32659,33407,-748
2019-08-23,小型臺指,投信,132,0,132,1,0,1
2019-08-23,小型臺指,自營商,8196,10423,-2227,6325,5881,444
2019-08-23,臺股期貨,外資,62360,22206,40154,42194,39973,2221
2019-08-23,臺股期貨,投信,3998,25393,-21395,164,46,118
2019-08-23,臺股期貨,自營商,6289,10759,-4470,7505,7691,-186
2019-08-26,小型臺指,外資,153,9785,-9632,64138,74171,-10033
2019-08-26,小型臺指,投信,132,0,132,0,0,0
2019-08-26,小型臺指,自營商,9286,11295,-2009,15908,15690,218
2019-08-26,臺股期貨,外資,62664,25040,37624,82628,85157,-2529
2019-08-26,臺股期貨,投信,3984,25403,-21419,322,346,-24
2019-08-26,臺股期貨,自營商,6037,12319,-6282,16556,18368,-1812
2019-08-27,小型臺指,外資,441,7122,-6681,37390,34439,2951
2019-08-27,小型臺指,投信,126,0,126,0,6,-6
2019-08-27,小型臺指,自營商,10430,10626,-196,11355,9542,1813
2019-08-27,臺股期貨,外資,62138,20751,41387,49137,45374,3763
2019-08-27,臺股期貨,投信,4005,25398,-21393,42,16,26
2019-08-27,臺股期貨,自營商,6413,12590,-6177,10892,10787,105
2019-08-28,小型臺指,外資,1709,5400,-3691,36850,33913,2937
2019-08-28,小型臺指,投信,122,0,122,0,4,-4
2019-08-28,小型臺指,自營商,9496,9817,-321,10054,10032,22
2019-08-28,臺股期貨,外資,62503,21630,40873,46817,47325,-508
2019-08-28,臺股期貨,投信,3992,25080,-21088,325,20,305
2019-08-28,臺股期貨,自營商,5617,11480,-5863,12987,12685,302
2019-08-29,小型臺指,外資,2495,4545,-2050,36522,34881,1641
2019-08-29,小型臺指,投信,120,0,120,0,2,-2
2019-08-29,小型臺指,自營商,11773,10871,902,8437,7222,1215
2019-08-29,臺股期貨,外資,65750,20742,45008,45575,41440,4135
2019-08-29,臺股期貨,投信,3989,25079,-21090,1,3,-2
2019-08-29,臺股期貨,自營商,5538,11932,-6394,7630,8159,-529
2019-08-30,小型臺指,外資,4351,3212,1139,36769,29580,7189
2019-08-30,小型臺指,投信,120,0,120,0,0,0
2019-08-30,小型臺指,自營商,13636,12840,796,10077,8967,1110
2019-08-30,臺股期貨,外資,68471,20787,47684,44573,42897,1676
2019-08-30,臺股期貨,投信,4021,24197,-20176,914,0,914
2019-08-30,臺股期貨,自營商,6799,13146,-6347,10960,11217,-257
2019-09-02,小型臺指,外資,3020,3188,-168,25057,26364,-1307
2019-09-02,小型臺指,投信,120,0,120,0,0,0
2019-09-02,小型臺指,自營商,15074,13174,1900,7458,6358,1100
2019-09-02,臺股期貨,外資,69007,19272,49735,31035,28984,2051
2019-09-02,臺股期貨,投信,4035,24887,-20852,124,800,-676
2019-09-02,臺股期貨,自營商,7095,12757,-5662,8035,7349,686
2019-09-03,小型臺指,外資,1055,5171,-4116,25993,29945,-3952
2019-09-03,小型臺指,投信,106,0,106,0,14,-14
2019-09-03,小型臺指,自營商,13910,12405,1505,11034,11457,-423
2019-09-03,臺股期貨,外資,67871,21187,46684,36672,39722,-3050
2019-09-03,臺股期貨,投信,4030,25094,-21064,0,212,-212
2019-09-03,臺股期貨,自營商,7870,13922,-6052,10880,11263,-383
2019-09-04,小型臺指,外資,7039,3220,3819,35622,27790,7832
2019-09-04,小型臺指,投信,106,0,106,0,0,0
2019-09-04,小型臺指,自營商,17505,14716,2789,14879,13135,1744
2019-09-04,臺股期貨,外資,72290,21203,51087,43884,39481,4403
2019-09-04,臺股期貨,投信,4030,24673,-20643,442,21,421
2019-09-04,臺股期貨,自營商,8582,15617,-7035,13521,14523,-1002
2019-09-05,小型臺指,外資,6086,3181,2905,30112,31026,-914
2019-09-05,小型臺指,投信,106,0,106,0,0,0
2019-09-05,小型臺指,自營商,18922,15575,3347,10098,9456,642
2019-09-05,臺股期貨,外資,69932,19938,49994,42733,43826,-1093
2019-09-05,臺股期貨,投信,3652,25043,-21391,39,787,-748
2019-09-05,臺股期貨,自營商,8908,14026,-5118,11984,10088,1896
2019-09-06,小型臺指,外資,5708,2810,2898,27990,24985,3005
2019-09-06,小型臺指,投信,105,0,105,0,1,-1
2019-09-06,小型臺指,自營商,19051,14403,4648,8480,6919,1561
2019-09-06,臺股期貨,外資,71497,18747,52750,35164,33161,2003
2019-09-06,臺股期貨,投信,3652,24765,-21113,282,4,278
2019-09-06,臺股期貨,自營商,9117,13651,-4534,8830,8311,519
2019-09-09,小型臺指,外資,5156,2866,2290,24237,24845,-608
2019-09-09,小型臺指,投信,105,0,105,0,0,0
2019-09-09,小型臺指,自營商,20108,15323,4785,7872,7963,-91
2019-09-09,臺股期貨,外資,72814,18629,54185,33746,32311,1435
2019-09-09,臺股期貨,投信,3616,25463,-21847,3,737,-734
2019-09-09,臺股期貨,自營商,9324,13927,-4603,8270,8282,-12
2019-09-10,小型臺指,外資,3271,3887,-616,21531,24433,-2902
2019-09-10,小型臺指,投信,105,0,105,0,0,0
2019-09-10,小型臺指,自營商,19583,13980,5603,7729,7167,562
2019-09-10,臺股期貨,外資,70957,19050,51907,30266,32545,-2279
2019-09-10,臺股期貨,投信,3611,26470,-22859,0,1012,-1012
2019-09-10,臺股期貨,自營商,9625,14118,-4493,10031,9857,174
2019-09-11,小型臺指,外資,3321,3476,-155,28831,28304,527
2019-09-11,小型臺指,投信,103,0,103,0,2,-2
2019-09-11,小型臺指,自營商,19629,13742,5887,11944,11842,102
2019-09-11,臺股期貨,外資,69912,18859,51053,45073,45945,-872
2019-09-11,臺股期貨,投信,3606,26510,-22904,12,57,-45
2019-09-11,臺股期貨,自營商,10074,12721,-2647,16133,14246,1887
2019-09-12,小型臺指,外資,3254,4133,-879,23889,24609,-720
2019-09-12,小型臺指,投信,104,0,104,1,0,1
2019-09-12,小型臺指,自營商,20467,14271,6196,8112,7895,217
2019-09-12,臺股期貨,外資,82689,31806,50883,53412,53583,-171
2019-09-12,臺股期貨,投信,3600,28917,-25317,2603,5016,-2413
2019-09-12,臺股期貨,自營商,10938,12255,-1317,18977,17624,1353
2019-09-16,小型臺指,外資,6520,3145,3375,31128,26874,4254
2019-09-16,小型臺指,投信,104,0,104,40,40,0
2019-09-16,小型臺指,自營商,21122,13312,7810,9499,8153,1346
2019-09-16,臺股期貨,外資,100413,40804,59609,85955,77229,8726
2019-09-16,臺股期貨,投信,3577,30287,-26710,16582,17975,-1393
2019-09-16,臺股期貨,自營商,10738,12602,-1864,18023,18503,-480
2019-09-17,小型臺指,外資,5605,4822,783,22766,25358,-2592
2019-09-17,小型臺指,投信,104,0,104,64,64,0
2019-09-17,小型臺指,自營商,20161,10367,9794,7107,7635,-528
2019-09-17,臺股期貨,外資,99984,45415,54569,66647,71687,-5040
2019-09-17,臺股期貨,投信,3639,30351,-26712,12976,12978,-2
2019-09-17,臺股期貨,自營商,14451,16525,-2074,17222,16804,418
2019-09-18,小型臺指,外資,3147,202,2945,29324,26019,3305
2019-09-18,小型臺指,投信,105,0,105,1,0,1
2019-09-18,小型臺指,自營商,12216,3256,8960,13531,14786,-1255
2019-09-18,臺股期貨,外資,70374,18413,51961,49170,45472,3698
2019-09-18,臺股期貨,投信,3799,30469,-26670,652,610,42
2019-09-18,臺股期貨,自營商,6559,12387,-5828,18518,20744,-2226
2019-09-19,小型臺指,外資,1262,1994,-732,28010,31687,-3677
2019-09-19,小型臺指,投信,106,0,106,1,0,1
2019-09-19,小型臺指,自營商,12724,3092,9632,7518,7194,324
2019-09-19,臺股期貨,外資,69819,22136,47683,37273,41583,-4310
2019-09-19,臺股期貨,投信,3801,30144,-26343,1048,721,327
2019-09-19,臺股期貨,自營商,7043,11972,-4929,8862,7876,986
2019-09-20,小型臺指,外資,2288,810,1478,23093,20883,2210
2019-09-20,小型臺指,投信,106,0,106,0,0,0
2019-09-20,小型臺指,自營商,12870,2879,9991,5875,5480,395
2019-09-20,臺股期貨,外資,72434,21630,50804,33212,30091,3121
2019-09-20,臺股期貨,投信,3801,30139,-26338,5,0,5
2019-09-20,臺股期貨,自營商,7144,11756,-4612,6018,5710,308
2019-09-23,小型臺指,外資,1045,2149,-1104,24742,27324,-2582
2019-09-23,小型臺指,投信,106,0,106,0,0,0
2019-09-23,小型臺指,自營商,13555,3397,10158,8457,7370,1087
2019-09-23,臺股期貨,外資,71438,21599,49839,34352,35317,-965
2019-09-23,臺股期貨,投信,3789,30844,-27055,0,717,-717
2019-09-23,臺股期貨,自營商,7346,10914,-3568,8776,7962,814
2019-09-24,小型臺指,外資,828,2606,-1778,28475,29177,-702
2019-09-24,小型臺指,投信,106,0,106,0,0,0
2019-09-24,小型臺指,自營商,13358,3870,9488,9787,8353,1434
2019-09-24,臺股期貨,外資,72989,22652,50337,38824,38319,505
2019-09-24,臺股期貨,投信,3786,31653,-27867,0,812,-812
2019-09-24,臺股期貨,自營商,8761,12331,-3570,11900,12428,-528
2019-09-25,小型臺指,外資,1064,7405,-6341,32370,36917,-4547
2019-09-25,小型臺指,投信,104,0,104,0,2,-2
2019-09-25,小型臺指,自營商,11647,4329,7318,10482,12086,-1604
2019-09-25,臺股期貨,外資,72693,24372,48321,44637,46651,-2014
2019-09-25,臺股期貨,投信,3365,32034,-28669,0,802,-802
2019-09-25,臺股期貨,自營商,8534,12670,-4136,12355,13062,-707
2019-09-26,小型臺指,外資,324,7550,-7226,33808,34693,-885
2019-09-26,小型臺指,投信,104,0,104,0,0,0
2019-09-26,小型臺指,自營商,12373,4237,8136,8720,7922,798
2019-09-26,臺股期貨,外資,73175,23327,49848,44269,42742,1527
2019-09-26,臺股期貨,投信,3126,32029,-28903,9,243,-234
2019-09-26,臺股期貨,自營商,8899,12274,-3375,9242,8476,766
2019-09-27,小型臺指,外資,559,5649,-5090,35504,33308,2196
2019-09-27,小型臺指,投信,104,0,104,0,0,0
2019-09-27,小型臺指,自營商,12274,5151,7123,8707,9640,-933
